Ad_ID,Property_Type,Location_Detail,Price,Area,Bedrooms,Bathrooms,Latitude,Longitude,Date_Added,Price per marla,Price per marla per bedroom,Location_specific,Locality
52613656,House,"Jubilee Town, Lahore",19500000,5,6,6,31.409619,74.166126,5/23/2025,3900000,650000,Jubilee Town,Jubilee Town
52599639,House,"Jubilee Town, Lahore",37500000,10,6,6,31.409619,74.166126,5/23/2025,3750000,625000,Jubilee Town,Jubilee Town
52613578,House,"Jubilee Town, Lahore",21000000,5,6,6,31.409619,74.166126,5/23/2025,4200000,700000,Jubilee Town,Jubilee Town
52573548,House,"Park View City - Jade Extension Block, Park View City, Lahore",22000000,5,4,4,31.452454,74.199906,5/23/2025,4400000,1100000,Park View City - Jade Extension Block, Park View City
52578368,House,"Park View City, Lahore",21000000,5,4,5,31.453414,74.202003,5/23/2025,4200000,1050000,Park View City,Park View City
52419607,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",17000000,8,3,3,31.598824,74.228218,5/23/2025,2125000,708333.3333,Al Rehman Garden Phase 2, Al Rehman Garden
52533198,House,"Bankers Avenue Cooperative Housing Society, Lahore",31500000,10,4,4,31.437103,74.482945,5/26/2025,3150000,787500,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52534782,House,"Bankers Avenue Cooperative Housing Society, Lahore",24500000,7,3,3,31.437103,74.482945,5/26/2025,3500000,1166666.667,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52435479,House,"DHA Phase 5, DHA Defence, Lahore",49000000,10,4,6,31.462493,74.409342,5/26/2025,4900000,1225000,DHA Phase 5, DHA Defence
52541395,House,"Bankers Avenue Cooperative Housing Society, Lahore",31000000,9,5,5,31.437103,74.482945,5/26/2025,3444444.444,688888.8889,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52461895,House,"DHA Phase 6, DHA Defence, Lahore",49500000,10,4,6,31.471571,74.445906,5/26/2025,4950000,1237500,DHA Phase 6, DHA Defence
52584696,House,"DHA Phase 6, DHA Defence, Lahore",72900000,20,5,6,31.471571,74.445906,5/29/2025,3645000,729000,DHA Phase 6, DHA Defence
52638005,House,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore",11000000,3,3,4,31.597017,74.47247,5/29/2025,3666666.667,1222222.222,Al-Ahmad Garden Housing Scheme, GT Road
52639274,House,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore",15000000,5,4,5,31.597017,74.47247,5/29/2025,3000000,750000,Al-Ahmad Garden Housing Scheme, GT Road
52621026,House,"DHA Phase 7, DHA Defence, Lahore",62500000,20,5,6,31.45217,74.489794,5/29/2025,3125000,625000,DHA Phase 7, DHA Defence
52636559,House,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore",10500000,3,3,4,31.59783254,74.47256541,5/29/2025,3500000,1166666.667,Al-Ahmad Garden Housing Scheme, GT Road
52629961,House,"DHA Phase 6, DHA Defence, Lahore",104000000,20,5,7,31.471571,74.445906,5/29/2025,5200000,1040000,DHA Phase 6, DHA Defence
52654806,House,"DHA 9 Town, DHA Defence, Lahore",29800000,5,3,4,31.443859,74.44052,5/29/2025,5960000,1986666.667,DHA 9 Town, DHA Defence
50719470,House,"Paragon City, Lahore",46000000,10,5,6,31.534067,74.453945,5/29/2025,4600000,920000,Paragon City,Paragon City
52419607,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",17000000,8,3,3,31.598824,74.228218,5/23/2025,2125000,708333.3333,Al Rehman Garden Phase 2, Al Rehman Garden
52523226,House,"Central Park Housing Scheme, Lahore",31500000,10,5,6,31.321674,74.38086,5/23/2025,3150000,630000,Central Park Housing Scheme,Central Park Housing Scheme
52542249,House,"DHA Phase 6, DHA Defence, Lahore",480000000,40,6,6,31.471571,74.445906,5/16/2025,12000000,2000000,DHA Phase 6, DHA Defence
52206278,House,"Tariq Gardens, Lahore",88000000,24,6,6,31.420094,74.254174,5/23/2025,3666666.667,611111.1111,Tariq Gardens,Tariq Gardens
52537500,House,"Bahria Nasheman, Lahore",14400000,5,4,5,31.320354,74.403441,5/23/2025,2880000,720000,Bahria Nasheman,Bahria Nasheman
52542527,House,"DHA Phase 1, DHA Defence, Lahore",140000000,40,5,6,31.483283,74.395723,5/16/2025,3500000,700000,DHA Phase 1, DHA Defence
52296474,House,"Bahria Town - Sector E, Bahria Town, Lahore",16000000,5,3,5,31.364887,74.186554,5/16/2025,3200000,1066666.667,Bahria Town - Sector E, Bahria Town
52609487,House,"Bahria Town - Sector B, Bahria Town, Lahore",64000000,20,6,6,31.385516,74.188857,5/16/2025,3200000,533333.3333,Bahria Town - Sector B, Bahria Town
52608343,House,"Bahria Town - Sector B, Bahria Town, Lahore",22500000,8,3,3,31.38910405,74.192954,5/16/2025,2812500,937500,Bahria Town - Sector B, Bahria Town
52540670,House,"DHA 9 Town, DHA Defence, Lahore",23000000,5,3,4,31.434046,74.440606,5/16/2025,4600000,1533333.333,DHA 9 Town, DHA Defence
51561863,House,"Johar Town Phase 1, Johar Town, Lahore",52500000,10,5,6,31.465275,74.291897,5/16/2025,5250000,1050000,Johar Town Phase 1, Johar Town
52534935,House,"Bahria Town - Sector E, Bahria Town, Lahore",24500000,5,3,5,31.362139,74.193592,5/26/2025,4900000,1633333.333,Bahria Town - Sector E, Bahria Town
52415630,House,"Airline Housing Society, Lahore",46500000,10,6,6,31.443218,74.266394,5/16/2025,4650000,775000,Airline Housing Society,Airline Housing Society
52573338,House,"Lake City, Raiwind Road, Lahore",37000000,7,5,6,31.348506,74.253716,5/26/2025,5285714.286,1057142.857,Lake City, Raiwind Road
52618966,House,"Dream Gardens, Defence Road, Lahore",13000000,4,3,3,31.395187,74.210401,5/26/2025,3250000,1083333.333,Dream Gardens, Defence Road
52430911,House,"Central Park Housing Scheme, Lahore",19500000,5,4,4,31.321674,74.38086,5/26/2025,3900000,975000,Central Park Housing Scheme,Central Park Housing Scheme
51969096,House,"Palm City, Ferozepur Road, Lahore",16700000,5,3,4,31.329996,74.380568,4/30/2025,3340000,1113333.333,Palm City, Ferozepur Road
52432713,House,"DHA Phase 8, DHA Defence, Lahore",84500000,20,6,6,31.506264,74.441271,4/30/2025,4225000,704166.6667,DHA Phase 8, DHA Defence
52459286,House,"DHA Phase 2, DHA Defence, Lahore",37000000,10,4,5,31.478745,74.407969,4/30/2025,3700000,925000,DHA Phase 2, DHA Defence
52199267,House,"Eden City, Eden, Lahore",41500000,10,5,5,31.513142,74.436994,4/30/2025,4150000,830000,Eden City, Eden
52445573,House,"Eden Boulevard Housing Scheme, College Road, Lahore",15000000,5,2,2,31.415592,74.283073,4/30/2025,3000000,1500000,Eden Boulevard Housing Scheme, College Road
45935456,House,"State Life Housing Society, Lahore",58500000,20,5,6,31.44558,74.401217,4/30/2025,2925000,585000,State Life Housing Society,State Life Housing Society
50917553,House,"DHA Phase 8, DHA Defence, Lahore",41000000,10,4,4,31.506264,74.441271,4/30/2025,4100000,1025000,DHA Phase 8, DHA Defence
52101923,House,"Eden Avenue Extension, Lahore",41500000,10,4,4,31.499481,74.418277,4/30/2025,4150000,1037500,Eden Avenue Extension,Eden Avenue Extension
52432632,House,"Johar Town, Lahore",54500000,10,6,6,31.462347,74.293642,5/16/2025,5450000,908333.3333,Johar Town,Johar Town
52432383,House,"Architects Engineers Housing Society, Lahore",38000000,10,6,6,31.443749,74.259152,5/16/2025,3800000,633333.3333,Architects Engineers Housing Society,Architects Engineers Housing Society
52432651,House,"Johar Town, Lahore",52000000,10,6,6,31.462347,74.293642,5/16/2025,5200000,866666.6667,Johar Town,Johar Town
51705923,House,"DHA Phase 6, DHA Defence, Lahore",156000000,20,5,6,31.468862,74.463358,5/16/2025,7800000,1560000,DHA Phase 6, DHA Defence
52563706,House,"DHA Phase 2, DHA Defence, Lahore",200000000,40,6,7,31.478745,74.407969,5/16/2025,5000000,833333.3333,DHA Phase 2, DHA Defence
52534540,House,"DHA Phase 6, DHA Defence, Lahore",89500000,20,5,6,31.462493,74.452372,5/16/2025,4475000,895000,DHA Phase 6, DHA Defence
52495903,House,"Paragon City, Lahore",45000000,10,4,5,31.534067,74.453945,5/16/2025,4500000,1125000,Paragon City,Paragon City
52570156,House,"Lake City, Raiwind Road, Lahore",26000000,5,4,5,31.345808,74.257028,5/16/2025,5200000,1300000,Lake City, Raiwind Road
52262294,House,"DHA Phase 7, DHA Defence, Lahore",64500000,20,5,6,31.485552,74.475288,5/16/2025,3225000,645000,DHA Phase 7, DHA Defence
52339495,House,"Lake City, Raiwind Road, Lahore",25000000,5,4,5,31.345808,74.257028,5/16/2025,5000000,1250000,Lake City, Raiwind Road
52340103,House,"Lake City, Raiwind Road, Lahore",35000000,7,6,6,31.359647,74.253073,5/16/2025,5000000,833333.3333,Lake City, Raiwind Road
52530284,House,"Paragon City, Lahore",21000000,5,3,4,31.534067,74.453945,5/16/2025,4200000,1400000,Paragon City,Paragon City
52614873,House,"Bahria Town - Sector C, Bahria Town, Lahore",40000000,10,5,7,31.368955,74.179244,5/26/2025,4000000,800000,Bahria Town - Sector C, Bahria Town
51549275,House,"Ahmad Avenue, Lahore",8200000,2,4,4,31.44525,74.292762,5/26/2025,4100000,1025000,Ahmad Avenue,Ahmad Avenue
52540698,House,"Park View City - Executive Block, Park View City, Lahore",25000000,5,4,4,31.454684,74.192113,5/26/2025,5000000,1250000,Park View City - Executive Block, Park View City
52614887,House,"Bahria Town - Overseas Enclave, Bahria Town, Lahore",45000000,10,5,7,31.37094612,74.16990394,5/26/2025,4500000,900000,Bahria Town - Overseas Enclave, Bahria Town
52614962,House,"Bahria Town - Sector D, Bahria Town, Lahore",24000000,5,3,5,31.375514,74.172735,5/26/2025,4800000,1600000,Bahria Town - Sector D, Bahria Town
52071038,House,"Eden Avenue Extension, Lahore",43500000,10,4,4,31.499481,74.418277,4/30/2025,4350000,1087500,Eden Avenue Extension,Eden Avenue Extension
52129228,House,"Eden City, Eden, Lahore",44000000,10,4,4,31.513142,74.436994,4/30/2025,4400000,1100000,Eden City, Eden
52003880,House,"DHA Phase 8, DHA Defence, Lahore",42000000,10,4,4,31.506264,74.441271,4/30/2025,4200000,1050000,DHA Phase 8, DHA Defence
52129208,House,"Eden City, Eden, Lahore",44000000,10,4,4,31.513142,74.436994,4/30/2025,4400000,1100000,Eden City, Eden
52422323,House,"Paragon City, Lahore",21500000,5,3,4,31.534067,74.453945,3/31/2025,4300000,1433333.333,Paragon City,Paragon City
52427968,House,"Park View City, Lahore",15000000,5,4,5,31.453414,74.202003,3/31/2025,3000000,750000,Park View City,Park View City
52421761,House,"Paragon City, Lahore",23500000,6,3,4,31.534067,74.453945,3/31/2025,3916666.667,1305555.556,Paragon City,Paragon City
52418775,House,"DHA Phase 8, DHA Defence, Lahore",98500000,20,5,5,31.521909,74.43748,3/31/2025,4925000,985000,DHA Phase 8, DHA Defence
52471825,House,"Bahria Town - Sector C, Bahria Town, Lahore",35000000,10,5,6,31.380313,74.187183,5/16/2025,3500000,700000,Bahria Town - Sector C, Bahria Town
52060264,House,"Park View City, Lahore",31500000,5,5,6,31.453414,74.202003,5/16/2025,6300000,1260000,Park View City,Park View City
52568908,House,"Rehan Garden Phase 2, Rehan Garden, Lahore",12500000,5,3,4,31.341459,74.381388,5/16/2025,2500000,833333.3333,Rehan Garden Phase 2, Rehan Garden
52418104,House,"Lake City, Raiwind Road, Lahore",26000000,5,4,5,31.348086,74.253625,5/16/2025,5200000,1300000,Lake City, Raiwind Road
52403838,Flat,"DHA Phase 5, DHA Defence, Lahore",31000000,4,1,2,31.461468,74.415529,5/16/2025,7750000,7750000,DHA Phase 5, DHA Defence
52598062,House,"DHA 9 Town, DHA Defence, Lahore",23000000,5,3,4,31.44082,74.438589,5/16/2025,4600000,1533333.333,DHA 9 Town, DHA Defence
52593273,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",55000000,10,5,6,31.440747,74.39847,5/16/2025,5500000,1100000,State Life Housing Phase 1, State Life Housing Society
52542966,House,"DHA 9 Town, DHA Defence, Lahore",22600000,5,3,4,31.438037,74.434512,5/16/2025,4520000,1506666.667,DHA 9 Town, DHA Defence
52132129,House,"DHA 9 Town, DHA Defence, Lahore",20500000,5,3,4,31.44082,74.438589,5/16/2025,4100000,1366666.667,DHA 9 Town, DHA Defence
52553513,House,"DHA Phase 7, DHA Defence, Lahore",390000000,60,5,6,31.484893,74.472342,5/16/2025,6500000,1300000,DHA Phase 7, DHA Defence
51771135,House,"DHA Phase 7, DHA Defence, Lahore",43500000,10,4,5,31.484893,74.472342,5/16/2025,4350000,1087500,DHA Phase 7, DHA Defence
52543406,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,3,4,31.441186,74.443352,5/16/2025,4500000,1500000,DHA 9 Town, DHA Defence
52353216,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",17100000,5,5,6,31.598824,74.228218,5/26/2025,3420000,684000,Al Rehman Garden Phase 2, Al Rehman Garden
52543412,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",22500000,6,5,5,31.598824,74.228218,5/26/2025,3750000,750000,Al Rehman Garden Phase 2, Al Rehman Garden
52554438,House,"Bahria Town - Sector D, Bahria Town, Lahore",46000000,10,5,6,31.374414,74.177749,5/26/2025,4600000,920000,Bahria Town - Sector D, Bahria Town
50811329,House,"DHA Phase 7, DHA Defence, Lahore",87000000,20,5,6,31.475378,74.488592,5/26/2025,4350000,870000,DHA Phase 7, DHA Defence
52640482,House,"Lake City, Raiwind Road, Lahore",43000000,7,6,6,31.344108,74.26157,5/26/2025,6142857.143,1023809.524,Lake City, Raiwind Road
51949697,House,"DHA Phase 2, DHA Defence, Lahore",135000000,54,5,6,31.474938,74.407053,5/29/2025,2500000,500000,DHA Phase 2, DHA Defence
51926485,House,"DHA Phase 6, DHA Defence, Lahore",185000000,20,6,7,31.466227,74.440012,5/29/2025,9250000,1541666.667,DHA Phase 6, DHA Defence
51995955,House,"DHA Phase 6, DHA Defence, Lahore",109000000,20,5,6,31.478672,74.473186,5/29/2025,5450000,1090000,DHA Phase 6, DHA Defence
52619465,House,"DHA Phase 6, DHA Defence, Lahore",79000000,20,5,6,31.462493,74.452372,5/29/2025,3950000,790000,DHA Phase 6, DHA Defence
52589774,House,"DHA Phase 6, DHA Defence, Lahore",73200000,20,5,6,31.471571,74.445906,5/29/2025,3660000,732000,DHA Phase 6, DHA Defence
52654764,House,"Moeez Town, Harbanspura, Lahore",10000000,3,4,4,31.580619,74.422631,5/29/2025,3333333.333,833333.3333,Moeez Town, Harbanspura
52589839,House,"DHA Phase 7, DHA Defence, Lahore",67500000,20,5,6,31.484893,74.472342,5/29/2025,3375000,675000,DHA Phase 7, DHA Defence
52571249,House,"Lake City, Raiwind Road, Lahore",59000000,10,6,6,31.368185,74.24964,5/29/2025,5900000,983333.3333,Lake City, Raiwind Road
52590737,House,"Bahria Orchard, Lahore",15000000,5,4,5,31.317861,74.21814,5/16/2025,3000000,750000,Bahria Orchard,Bahria Orchard
52543406,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,3,4,31.441186,74.443352,5/16/2025,4500000,1500000,DHA 9 Town, DHA Defence
52598913,House,"Park View City, Lahore",11500000,4,3,4,31.453414,74.202003,5/16/2025,2875000,958333.3333,Park View City,Park View City
52594592,House,"Park View City, Lahore",16000000,5,4,5,31.453414,74.202003,5/16/2025,3200000,800000,Park View City,Park View City
52604044,House,"Al-Kabir Town, Raiwind Road, Lahore",17400000,5,3,4,31.326034,74.213877,5/16/2025,3480000,1160000,Al-Kabir Town, Raiwind Road
52556406,House,"DHA Phase 8, DHA Defence, Lahore",32500000,8,4,5,31.494408,74.437666,5/16/2025,4062500,1015625,DHA Phase 8, DHA Defence
52372347,House,"DHA Phase 7, DHA Defence, Lahore",67900000,20,6,7,31.484893,74.472342,5/16/2025,3395000,565833.3333,DHA Phase 7, DHA Defence
52425299,House,"DHA Phase 6, DHA Defence, Lahore",54000000,10,4,5,31.471571,74.445906,5/16/2025,5400000,1350000,DHA Phase 6, DHA Defence
52566917,House,"DHA Phase 5, DHA Defence, Lahore",80000000,20,5,6,31.46835,74.401603,5/16/2025,4000000,800000,DHA Phase 5, DHA Defence
49965811,House,"Bahria Town - Overseas Enclave, Bahria Town, Lahore",45000000,10,5,6,31.379287,74.181304,5/16/2025,4500000,900000,Bahria Town - Overseas Enclave, Bahria Town
52594254,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",46000000,10,4,5,31.442248,74.402375,5/16/2025,4600000,1150000,State Life Housing Phase 1, State Life Housing Society
52539534,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",21000000,5,3,4,31.442857,74.396421,5/16/2025,4200000,1400000,State Life Housing Phase 1, State Life Housing Society
52149346,Flat,"Askari 10, Askari, Lahore",36500000,10,3,3,31.536408,74.416037,5/26/2025,3650000,1216666.667,Askari 10, Askari
52445894,House,"Park View City, Lahore",11500000,4,3,4,31.453414,74.202003,5/26/2025,2875000,958333.3333,Park View City,Park View City
52431088,House,"State Life Housing Society, Lahore",35000000,10,4,5,31.44558,74.401217,5/26/2025,3500000,875000,State Life Housing Society,State Life Housing Society
52515313,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",16300000,5,5,5,31.598824,74.228218,5/26/2025,3260000,652000,Al Rehman Garden Phase 2, Al Rehman Garden
52598790,Flat,"Bahria Town - Sector E, Bahria Town, Lahore",8500000,3,1,1,31.355909,74.181014,5/26/2025,2833333.333,2833333.333,Bahria Town - Sector E, Bahria Town
52579510,House,"Samanabad, Lahore",8000000,2,3,2,31.54277191,74.3011339,5/16/2025,4000000,1333333.333,Samanabad,Samanabad
51777965,House,"DHA 9 Town, DHA Defence, Lahore",18800000,5,3,4,31.44082,74.438589,12/1/2024,3760000,1253333.333,DHA 9 Town, DHA Defence
52564035,House,"Valencia Housing Society, Lahore",160000000,40,6,7,31.40537,74.257078,5/9/2025,4000000,666666.6667,Valencia Housing Society,Valencia Housing Society
52485283,House,"DHA Phase 8, DHA Defence, Lahore",90000000,20,5,6,31.494408,74.437666,5/9/2025,4500000,900000,DHA Phase 8, DHA Defence
51759878,House,"DHA Phase 7, DHA Defence, Lahore",69900000,20,6,6,31.484893,74.472342,5/16/2025,3495000,582500,DHA Phase 7, DHA Defence
52579212,House,"Park View City, Lahore",15500000,5,1,2,31.453414,74.202003,5/16/2025,3100000,3100000,Park View City,Park View City
52579851,House,"Mustafa Town, Lahore",25000000,5,4,5,31.495579,74.273386,5/16/2025,5000000,1250000,Mustafa Town,Mustafa Town
52548697,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",64000000,20,5,6,31.447008,74.400702,5/16/2025,3200000,640000,State Life Housing Phase 1, State Life Housing Society
52409052,House,"Harbanspura, Lahore",8500000,6,2,1,31.575684,74.423604,3/31/2025,1416666.667,708333.3333,Harbanspura,Harbanspura
52548480,House,"Lake City, Raiwind Road, Lahore",25000000,5,4,5,31.348506,74.253716,5/16/2025,5000000,1250000,Lake City, Raiwind Road
52601679,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",42000000,10,5,6,31.442248,74.402375,5/16/2025,4200000,840000,State Life Housing Phase 1, State Life Housing Society
52374211,Flat,"Bahria Town - Sector E, Bahria Town, Lahore",17000000,4,2,2,31.352831,74.183353,5/16/2025,4250000,2125000,Bahria Town - Sector E, Bahria Town
52603378,House,"Bahria Town - Sector D, Bahria Town, Lahore",17300000,5,3,5,31.374414,74.177749,5/16/2025,3460000,1153333.333,Bahria Town - Sector D, Bahria Town
52147812,House,"DHA Phase 6, DHA Defence, Lahore",87500000,20,5,6,31.474865,74.450741,5/16/2025,4375000,875000,DHA Phase 6, DHA Defence
52592759,House,"Faisal Town, Lahore",45000000,13,3,3,31.478013,74.304285,5/16/2025,3461538.462,1153846.154,Faisal Town,Faisal Town
52603031,House,"Bahria Town - Sector C, Bahria Town, Lahore",18000000,5,3,5,31.374195,74.191482,5/16/2025,3600000,1200000,Bahria Town - Sector C, Bahria Town
52599772,House,"LDA Avenue, Lahore",38500000,10,6,6,31.416285,74.211788,5/16/2025,3850000,641666.6667,LDA Avenue,LDA Avenue
52603025,House,"LDA Avenue - Block C, LDA Avenue, Lahore",29500000,10,6,6,31.42328,74.216373,5/16/2025,2950000,491666.6667,LDA Avenue - Block C, LDA Avenue
52554500,Farm House,"Bedian Road, Lahore",63000000,160,4,4,31.473474,74.429569,5/16/2025,393750,98437.5,Bedian Road,Bedian Road
52528228,House,"Park View City - Platinum Block, Park View City, Lahore",16500000,5,3,3,31.46417525,74.18175665,5/26/2025,3300000,1100000,Park View City - Platinum Block, Park View City
